title,latitude,longitude
🟢 Los #mexicanos opinan sobre la despenalización del #aborto  - - #abortolegal #proaborto #provida #mexico #feminismo #encuestas https://t.co/7M5YdfAGFP,23.6254185,-102.5580375
Chingoña la rolita #RosarioTijeras3 🎶,32.332876500000005,-116.929102
"Pero un chingo de fotos que me gustan que no he subido, pero es que tampoco quiero subirlas todas de golpe.",18.135455,-94.432482
@Salazar09065787 Pero con ese platano no yo q ver ese pedasote,31.452274000000006,-106.568008
@dany11__ En Alvarado Veracruz,19.4299345,-99.2115105
@LuisMar58561028 Seguramente se les cayó de cabeza cuando nació.,20.5226915,-100.772211
Atención #cdmx dos nuevas fechas las de @JSELMusical y los boletos están en @Ticketmaster_Me es oportunidad de ver a @Sargentoleon  cómo María Magdalena con @iambetocuevas y @yahirmusic @leodelozanne @KalimbaMX @erikrubin y @enriqueguzman https://t.co/rIcRsB6OG8,19.542054,-96.886083
"Un honor haber recibido este nombramiento oficial de manos de la Dra. Egla Cornelio Landero, Secretaria de Educación en Tabasco.   Estoy entusiasmada de iniciar esta etapa con un equipo tan comprometido con el talento y potencial de la juventud tabasqueña. ¡Vamos con todo! https://t.co/vGkiHxVnm2",18.0219595,-92.9164995
"Ha generado tanta expectativa la #VentadeGarage #DosEnelÁrea, que pensamos dividirla en dos días: sábado para los artículos deportivos y domingo para libros y discos como esta joya de John Lee Hooker y Canned Heat. https://t.co/T21SX8jCjE",19.0322295,-98.1542665
Disfrutando del hueso,19.4299345,-99.2115105
@SoyLadyCorrales Al Harvard de nuestros corazones ♥️ Inge https://t.co/InWVSgBOwT,20.790657000000003,-103.4847745
@KarlaaMejia Ladra?,20.1056375,-98.775808
"A mi lado,en el metro,viene una señora con su hija, las dos sin cubrebocas y hable que hable. Así la inconsciencia de su madre, exponer a su hija al contagio. ¡Qué irresponsable!",19.432836,-99.153366
Entrega de materiales para la construcción bloques tepezil. https://t.co/ApM3Dy1lnC,19.137042,-96.125666
Soy juchipilense un pueblo que trabaja juntos para llegar lejos https://t.co/ps2EzHvVFR,21.378623500000003,-103.114956
Vivaaerobus: disfruta de viajar desde 149$ (a la paz). Aparece el + TUA de 700$ 🙃,20.790657000000003,-103.4847745
@DiariodeMorelos https://t.co/Gunj3RsrqV resulta que anda gente vendiendo esos dispositivos bloqueadores de señal con todo el descaro del planeta y me pregunto por qué nadie investiga?,18.811717,-99.1828615
@julioastillero @monerorape Te sabes la receta? 😆😆,25.6417185,-100.2935915
"@lopezdoriga Por una NUEVA CONSTITUCIÓN. Convoquen Congreso Constituyente.  No hacerlo es seguir en lo mismo, que siga respondiwndo al neoliberalismo.",18.0219595,-92.9164995
"Tiene razón mi bebe @carolamiografia desde hace meses se le veía lo inventada a kilometros, tengo q hacerle caso a tu poder satanico cuando me adviertas bebe 🥰",19.518656,-99.1158905
@Gorgonita_ Berreando con la manga llena de mocos,20.790657000000003,-103.4847745
Tienen 3 meses diciendo “ya no va aparecer ese cargo” me niego a pagar esos 149 pesos de HBO que NO ME INTERESA Y NO USO @Telmex,20.6970525,-105.1485805
"Escribamos sobre nuestro pasado, para entender nuestro presente y mejorar nuestro futuro.  Mejoremos y aprendamos de nuestros errores.",20.790657000000003,-103.4847745
"En Nogales, Rafaguearon una vivienda , ubicada en la calle Amazonas, de la colonia Esperanza. #Balaceras  #Nogales https://t.co/DuEFBUD8Mn",28.9698625,-111.498181
@susycuerna1 Que ricas y buenas noches,19.3427885,-99.050461
"Siento que a la sirena la están editando bien mala onda y odiosa la neta, porque en los vídeos que he visto de ella es bien linda y amena #LMD4",20.941035,-89.62361100000003
#LopezElPeorPresidenteDelMundo 🤮🤮🤮,19.518656,-99.1158905
@SandraP56475909 Quisiera q descansaras en mi pecho,19.380613,-99.1614805
@JRuizS5 @ManuelBartlett @Irma_Sandoval @rocionahle @PartidoMorenaMx Panistas al borde del rompimiento por tanta corrupción de Anaya y Narko Cortés 🤣🤣🤣🤣😉  https://t.co/nnSkAuG5WB,19.54393300000001,-99.1642825
Suscribo..,21.114418,-105.077117
Me siento personalmente ofendido por esto ya que Pluto es mi favorita de Björk.,19.318042,-99.2480095
@LamemeNarciso La Más Anunciada,19.432836,-99.153366
"Que quede claro que cuando estoy optimista y digo “dejemos que las cosas se vayan dando”, me estoy refiriendo a las tuyas contra las mías   😈😅",19.432836,-99.153366
"@VanHugh2010 Muchas gracias, te acabas de ganar un fin de semana de sexo guarro, sucio, grosero, asqueroso, fuerte, placentero...sin limite",25.778679,-100.1687175
@LuisDayo_ Ñooooo... Está bien me las voy a comer!!! 🥕🥑🫑🥔🌽🥦,19.328383,-99.15234
@Mayte_Gorocica Feliz cumpleaños bby que tengas un excelente día lleno de bendiciones,18.5934905,-88.3857435
@danielahzuniga Gracias preciosa 😘,25.244223,-103.23313
"Hoy he venido a decirte lo que siento, Mami.  Y expresarte todo mi sentimientos Mami. Quiero que sepas que siempre me haces feliz, Mami.  Una canción no es suficiente pa' decir",20.676652,-103.335882
Ya checaste el programa de hoy? Alejandra Heras con el tema Inteligencia Emocional.,28.9698625,-111.498181
Al pendiente estas que te piensas comer todo lo que yo ya toque 😌🤭😏😋 no le basto con los otros 2 que ya agrego y se comió🤣😂,20.6970525,-105.1485805
Me recomiendan contratar @StarPlusLA ?,20.790657000000003,-103.4847745
"#TecomatlánEjemploDeDesarrollo Se llevó a cabo la construcción de la barda perimetral en la Escuela Primaria Miguel Hidalgo en Tecomatlán con la inversión de $ 500,000.00 pesos. https://t.co/uq0WHCSNXG",19.0322295,-98.1542665
Entrar a almacén a procesar es activar mis alergias al 1000 y estornudar cada segundo 😐,19.318042,-99.2480095
@GOrtizcomposer @OnceNoticiasTV Muchísimas gracias! 🎼,19.199485,-99.208364
"De seguro será algun  derechancro sociopata ,  ellos atacan todo lo que es bueno, son opositores oscuros y compulsivos, esa es su esencia. Alguien sin conciencia social y con mucho odio y resentimiento por nuestra gente. https://t.co/7Dffb4LyQ6",19.432836,-99.153366
"#Martes No, él no te decepcionó... https://t.co/s6qxO81IqB",21.0254965,-101.250134
@JesusRCuevas Los capitalistas rapazez ke sólo chupan la ekonomia de loz siudadanoz buenoz i no dan nada al govierno de López…,19.199485,-99.208364
"Futuras mamás, tomen ácido fólico porfa, para que sus hijos en el futuro cuando manejen en una glorieta no se quieran pasar al último carril estando en el 1ero (Central)",20.676652,-103.335882
"@gmolinnar Seré completamente feliz cuando esté en la cárcel, ese infeliz",19.199485,-99.208364
Y hoy como todos los #Miércoles toca acudir a @adn40 para mi análisis semanal en el noticiero #DeIdayVuelta con @vaitiaremateos ¿Qué les parece si revisamos la nueva relación bilateral México-EEUU? Ahí nos vemos a eso de las 10:25 pero prénsale desde las 10:00 al menor canal!! https://t.co/C5bJYExSpi,19.305803,-99.210553
"He estado ensayando la canción  Dime  de Aranza, espero pronto subir un video. 🎤🎵",21.849459000000003,-102.327207
"El que quiera estar, lo estará; y el que no, que siga caminando.",22.270295,-97.916772
@maltorius 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 puro Imbécil comenta referente a la fecha de hoy. Menos Ud. Por su puesto Dr.,28.9698625,-111.498181
"@LillyTellez @jenarovillamil @lumendoz Y porque hasta ahora vociferas y te vuelves muy crítica, porque en su momento, ni como periodista señalaste tanta corrupción, será que cuando con dinero les callaban la boca no existían los peores corruptos, llegaste a Morena buscando lo mismo, pero no hubo mana, no hubo, puaff.",22.3111195,-100.955511
@JuanLeo09099329 @tomik9point5 Delicioso,19.3427885,-99.050461
"@GlodeJo07 El excremento MACUSPANO @lopezobrador_ quiere sus 5 minutos de fama, lo mandaron a amedrentar, ya ves que es títere de otro dictador más pendejo que el...",25.8073145,-100.3652735
"@Miriam_Junne @TheBigLudwig Yo creo que muchos no lo defienden, están más bien aclarando la mentira que puede ser esa noticia, que sea falsa y emitida por una  chayotera  , no nos confundamos!!!",20.7152745,-100.4405945
"Okey, pero últimamente me da mucho orgullo el estar comprando mis cosas yo solita ❤️",23.531956,-100.6151555
@SDKidChrisM Noviembre en Torreón Coahuila compare,25.244223,-103.23313
@VanHugh2010 Y como por que no ??? Hasta los heteros les gusta .... a poco a ti no ?,20.941035,-89.62361100000003
@RousMarry05 Buenos Días Roos gracias 🙏 🤗 ☕,19.542054,-96.886083
"🗓 El día de la #NaciónPluricultural nos lleva a reconocernos en la riqueza de nuestra pluralidad, plurietnicidad y pluriculturalidad. https://t.co/tYJKDdmfpw",20.790657000000003,-103.4847745
"@angelarubii_ @Congreso_CdMex Ni medía majadería o grosería proferí, fui respetuoso,la forma enérgica no debe espantar a nadie en un parlamento en donde todas las voces deben ser escuchadas aún las fuertes, el presidente de la Mesa Directiva nos ha apagado los micrófonos y ha sido parcial muchas ocasiones.",19.328383,-99.15234
@IlanaSod  @mangelangeles  cómo me gusta esa canción de Jamie XX @airelibre_fm,19.432836,-99.153366
"Quiero enamorar a otro oftalmólogo para decirle “hola, glaucoma” de forma romántica https://t.co/gG19Wacv2Z",31.452274000000006,-106.568008
¡Bienvenido Superman! 👏🏻💪🏻⚾️  A nuestra #FURIAZUL https://t.co/yhimm25OZ6,26.8782035,-101.220857
@MariettoPonce Perdón genio para ti que es morbo??,18.8466465,-99.2739295
@Alejand15024598 Es la mejor forma!!,22.560886000000004,-98.082815
Empezando la semana 🤓 ! https://t.co/s7SCsOlFDc,19.291251000000003,-99.15378
"Esa minoría de pensamiento conservador que se encuentra en clases medias y altas, y que son clasistas y racistas; esa minoría que su doctrina es la hipocresía y tienen un doble discurso, una doble moral; pueden ir al templo, a la iglesia y salen de ahí y olvidan los mandamientos.",25.6417185,-100.2935915
Lo que falta pa la papa https://t.co/F4sB8btAYE,18.945956,-99.565185
@mariadalmazzo Muy buenos días preciosa,22.8468515,-99.329295
@AlfredoLopPce @PoloTjMX Y guantes.,20.676652,-103.335882
La más mezclilla 😂😂😂😂😂😂 #LMD4 Como cuando se te acaban las ideas.,19.54393300000001,-99.1642825
@SolRosha Que cosas tan feas!! Y yo todavía lo busqué.,19.318042,-99.2480095
"@CKLAMOR Gracias, Alan 🤗 Se feliz 😊🌹",19.0322295,-98.1542665
